,Station,Station Latitude,Station Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
3076,Nunoa,-33.45488161,-70.60491462,Cautibar,-33.45372723998467,-70.60956254981329,Karaoke Bar
3077,Nunoa,-33.45488161,-70.60491462,Restaurant Kun San,-33.45349283448626,-70.60903966775189,Chinese Restaurant
3078,Nunoa,-33.45488161,-70.60491462,Ok Market,-33.45701803866143,-70.60921570987269,Snack Place
3079,Nunoa,-33.45488161,-70.60491462,Hong Ri,-33.45083316772204,-70.60514338430819,Chinese Restaurant
3080,Nunoa,-33.45488161,-70.60491462,Bokata,-33.45470600536218,-70.59994209805991,Tapas Restaurant
3081,Ines de Suarez,-33.43921991,-70.60712295,Pasteleria Francesa,-33.437259284737266,-70.60638772145754,Breakfast Spot
3082,Ines de Suarez,-33.43921991,-70.60712295,Gimnasio Universidad Finis Terrae,-33.4373466217012,-70.60867451243153,Gym
3083,Ines de Suarez,-33.43921991,-70.60712295,La Hacienda Gaucha,-33.43871700329145,-70.60811571888979,BBQ Joint
3084,Ines de Suarez,-33.43921991,-70.60712295,Bar Valdivia,-33.4387290071709,-70.60644604886632,Bar
3085,Ines de Suarez,-33.43921991,-70.60712295,Plaza Pedro de Valdivia,-33.43851996627954,-70.6067370753914,Plaza
3086,Ines de Suarez,-33.43921991,-70.60712295,Virú Restobar,-33.43954769105911,-70.60847212083466,Peruvian Restaurant
3087,Ines de Suarez,-33.43921991,-70.60712295,Parque Inés de Suárez,-33.44043306163077,-70.61158589245628,Park
3088,Ines de Suarez,-33.43921991,-70.60712295,Plaza Inés de Suárez,-33.43807751650148,-70.611917019999,Playground
3089,Ines de Suarez,-33.43921991,-70.60712295,Opencafe,-33.44064890970148,-70.60694494811617,Snack Place
3090,Ines de Suarez,-33.43921991,-70.60712295,Clínica Sara Moncada,-33.44316530287275,-70.60731026072189,Medical Center
3091,Ines de Suarez,-33.43921991,-70.60712295,Fonomascotas,-33.438265955710094,-70.60695066445012,Pet Store
3092,Ines de Suarez,-33.43921991,-70.60712295,Pablo's Peluqueria,-33.43747679489723,-70.60385479998592,Cosmetics Shop
3093,Ines de Suarez,-33.43921991,-70.60712295,Tú Cevichazo,-33.438392852072454,-70.60829684050486,Restaurant
3094,Ines de Suarez,-33.43921991,-70.60712295,Teatro Finis Terrae,-33.436792724537646,-70.60886380934205,Theater
3095,Ines de Suarez,-33.43921991,-70.60712295,Vacunatorio Medi Clown,-33.44309856881457,-70.60790657791004,Pharmacy
3096,Ines de Suarez,-33.43921991,-70.60712295,Iglesia de Jesucristo de los Santos de los Ultimos Días,-33.436099948166635,-70.6092679934348,Temple
3097,Ines de Suarez,-33.43921991,-70.60712295,Buena Comida,-33.43959206241287,-70.60893686411464,Diner
3098,Ines de Suarez,-33.43921991,-70.60712295,Nuevo Chino,-33.43831440590241,-70.60702061824196,Chinese Restaurant
3099,Ines de Suarez,-33.43921991,-70.60712295,Japón Ya!,-33.442514732944275,-70.6066480850838,Sushi Restaurant
3100,Ines de Suarez,-33.43921991,-70.60712295,Centro Comercial Madrid,-33.439523216035205,-70.60828992335509,Shopping Mall
3101,Ines de Suarez,-33.43921991,-70.60712295,Sandwich City Delivery,-33.440114,-70.606654,Sandwich Place
3102,Ines de Suarez,-33.43921991,-70.60712295,Alemán Experto,-33.438301549315035,-70.6075551196878,Sandwich Place
3103,Ines de Suarez,-33.43921991,-70.60712295,Scooby Spa Canino,-33.439603921526825,-70.60857668811079,Pet Store
3104,Ines de Suarez,-33.43921991,-70.60712295,Aliaga Sonido,-33.43958681040618,-70.608594115988,Music Store
3105,Ines de Suarez,-33.43921991,-70.60712295,Café Del Parque,-33.437378,-70.611279,Coffee Shop
3106,Ines de Suarez,-33.43921991,-70.60712295,De Canela Café Y Helados,-33.437044,-70.611107,Coffee Shop
3107,Ines de Suarez,-33.43921991,-70.60712295,Koi Royalty Studio,-33.44326695342503,-70.60636363872047,Music Venue
3108,LOS LIBERTADORES,-33.3653928,-70.6917389,Bosca Chile,-33.36594805680234,-70.68780203623588,Furniture / Home Store
3109,LOS LIBERTADORES,-33.3653928,-70.6917389,Paradero PB504,-33.366467237520354,-70.69005683005967,Bus Station
3110,LOS LIBERTADORES,-33.3653928,-70.6917389,Estacion Los Libertadores,-33.365311,-70.692901,Metro Station
3111,LOS LIBERTADORES,-33.3653928,-70.6917389,Metro Los Libertadores,-33.36483606652576,-70.69067001342773,Metro Station
3112,LOS LIBERTADORES,-33.3653928,-70.6917389,Parque Las Rosas,-33.365874613048284,-70.69303648711193,Park
3113,LOS LIBERTADORES,-33.3653928,-70.6917389,Parada 6 | Independencia-Vespucio (PB242),-33.366215983186365,-70.68957567214966,Bus Station
3114,LOS LIBERTADORES,-33.3653928,-70.6917389,Erbi,-33.366752271858815,-70.68877319037864,Grocery Store
3115,CARDENAL CARO,-33.3737476,-70.6864436,Centro Deportivo Conchalí,-33.37197734680751,-70.68694710731506,Soccer Field
3116,CARDENAL CARO,-33.3737476,-70.6864436,Bajón de Cardenal Caro,-33.37340503893337,-70.68665314442161,Food Truck
3117,CARDENAL CARO,-33.3737476,-70.6864436,Feria Libre N°4 Conchalí,-33.37346694527343,-70.68647308528965,Farmers Market
3118,CARDENAL CARO,-33.3737476,-70.6864436,Plaza Rene Shneider,-33.37620912895092,-70.68651955216893,Plaza
3119,CARDENAL CARO,-33.3737476,-70.6864436,"""Plaza De Los Muertos""",-33.375727382445454,-70.68371991461748,Plaza
3120,CARDENAL CARO,-33.3737476,-70.6864436,ElOyoPark,-33.37551940467524,-70.68998132193889,Park
3121,VIVACETA,-33.3858007,-70.6794283,Gimnasio BodyPalace Gym,-33.38605210605247,-70.67996263504028,Gym
3122,VIVACETA,-33.3858007,-70.6794283,Farmacias Cruz Verde,-33.38465216918042,-70.68000833663453,Pharmacy
3123,VIVACETA,-33.3858007,-70.6794283,Metro Vivaceta,-33.385419,-70.679264,Metro Station
3124,VIVACETA,-33.3858007,-70.6794283,Restaurant Pao Hua,-33.38550996915738,-70.6795785119708,Chinese Restaurant
3125,VIVACETA,-33.3858007,-70.6794283,Hipodromo Chile,-33.38653184438309,-70.67631415530728,Athletics & Sports
3126,VIVACETA,-33.3858007,-70.6794283,Ekono Independencia II,-33.38775029141165,-70.67564617922683,Grocery Store
3127,CONCHALI,-33.397876,-70.669726,Pastelería Dolly,-33.39816299661631,-70.66891193389893,Cupcake Shop
3128,CONCHALI,-33.397876,-70.669726,Bar Rebelión,-33.39503309873908,-70.67226694172855,Pub
3129,CONCHALI,-33.397876,-70.669726,Parque Dorsal,-33.39771453592288,-70.66977956673543,Park
3130,CONCHALI,-33.397876,-70.669726,Farmacias Cruz Verde,-33.39520102834675,-70.6720274752428,Pharmacy
3131,CONCHALI,-33.397876,-70.669726,yukida,-33.39718364109788,-70.67036623121042,Japanese Restaurant
3132,CONCHALI,-33.397876,-70.669726,billy burkers,-33.39828581542966,-70.66898960155845,Restaurant
3133,CONCHALI,-33.397876,-70.669726,Carrito verde de churrascos y completos,-33.397249406206164,-70.6667591046414,Burger Joint
3134,CONCHALI,-33.397876,-70.669726,Same Sushi,-33.399969,-70.672021,Asian Restaurant
3135,CONCHALI,-33.397876,-70.669726,Telepizza,-33.395198,-70.672045,Pizza Place
3136,CONCHALI,-33.397876,-70.669726,El Patan,-33.39737726306732,-70.66595751728592,Sandwich Place
3137,CONCHALI,-33.397876,-70.669726,La Ideal,-33.39910514735637,-70.6646273440191,Playground
3138,CONCHALI,-33.397876,-70.669726,Plaza Dorsal,-33.39533078609516,-70.66535342158527,Plaza
3139,CONCHALI,-33.397876,-70.669726,Hipodromo Chile Oficinas Administrativas,-33.40231859824322,-70.67055791349979,Track Stadium
3140,PLAZA CHACABUCO,-33.4068656,-70.6610617,Restaurant Nueva China,-33.407410084370674,-70.66102503198464,Chinese Restaurant
3141,PLAZA CHACABUCO,-33.4068656,-70.6610617,Restaurant del Carajo,-33.40711814998856,-70.66178952674098,South American Restaurant
3142,PLAZA CHACABUCO,-33.4068656,-70.6610617,El Cantaro de Oro,-33.410169648291756,-70.65973095916745,Peruvian Restaurant
3143,PLAZA CHACABUCO,-33.4068656,-70.6610617,Fu Hua,-33.40832629434665,-70.66034175567223,Chinese Restaurant
3144,PLAZA CHACABUCO,-33.4068656,-70.6610617,Plaza Venecia,-33.407814523721974,-70.66615040689507,Plaza
3145,PLAZA CHACABUCO,-33.4068656,-70.6610617,Restaurant I Ching,-33.40895605580293,-70.66037637491982,Chinese Restaurant
3146,PLAZA CHACABUCO,-33.4068656,-70.6610617,Hipódromo Chile,-33.40615742445116,-70.66623052182501,Racecourse
3147,PLAZA CHACABUCO,-33.4068656,-70.6610617,Estadio Santa Laura - Universidad SEK,-33.404175871896435,-70.65898713623827,Soccer Stadium
3148,PLAZA CHACABUCO,-33.4068656,-70.6610617,Manolo Palma Pub Y Restaurant,-33.40689336157571,-70.66603883780311,Pub
3149,PLAZA CHACABUCO,-33.4068656,-70.6610617,Plaza Chacabuco,-33.40727602643552,-70.66097951377122,Plaza
3150,PLAZA CHACABUCO,-33.4068656,-70.6610617,Gimnasio ACTIFIS,-33.408697434899494,-70.65691923716024,Gym / Fitness Center
3151,PLAZA CHACABUCO,-33.4068656,-70.6610617,Almacen Doña Luz,-33.40807553162738,-70.65623380798496,Deli / Bodega
3152,HOSPITALES,-33.4176317,-70.656588,El Che Peruano,-33.417619032618866,-70.65887179217768,South American Restaurant
3153,HOSPITALES,-33.4176317,-70.656588,Tacu Tacu,-33.41766091217633,-70.65686445427984,Peruvian Restaurant
3154,HOSPITALES,-33.4176317,-70.656588,Feria Maruri,-33.41429921583285,-70.65968377827538,Farmers Market
3155,HOSPITALES,-33.4176317,-70.656588,El Encanto del Perú,-33.420672269368204,-70.6573723169289,Restaurant
3156,HOSPITALES,-33.4176317,-70.656588,Hospital San José Antiguo,-33.414117348069574,-70.65366053554689,Historic Site
3157,HOSPITALES,-33.4176317,-70.656588,Telepollo,-33.41921686210265,-70.6561118247248,Brewery
3158,HOSPITALES,-33.4176317,-70.656588,Farmacias Cruz Verde,-33.42032794033465,-70.65587947557265,Pharmacy
3159,HOSPITALES,-33.4176317,-70.656588,Sirai Sushi,-33.42085187322176,-70.65469689658563,Sushi Restaurant
3160,HOSPITALES,-33.4176317,-70.656588,Salcobrand,-33.42071941458648,-70.65594337160063,Pharmacy
3161,HOSPITALES,-33.4176317,-70.656588,Metro Hospitales,-33.417699,-70.656157,Metro Station
3162,HOSPITALES,-33.4176317,-70.656588,La Cafeta,-33.41833516151017,-70.65533926336238,Coffee Shop
3163,HOSPITALES,-33.4176317,-70.656588,Hall Del CES - Facultad De Medicina U. De Chile,-33.41826233535121,-70.6555060727051,Dive Bar
3164,HOSPITALES,-33.4176317,-70.656588,Casino,-33.41952892825761,-70.65452707012317,Snack Place
3165,HOSPITALES,-33.4176317,-70.656588,El Rinconcito Acogedor,-33.42061474827196,-70.6554902904927,Restaurant
3166,HOSPITALES,-33.4176317,-70.656588,Pucón,-33.420815055606504,-70.65456597466533,Café
3167,HOSPITALES,-33.4176317,-70.656588,Pacific Fitness,-33.42173630825655,-70.65565687462373,Gym / Fitness Center
3168,HOSPITALES,-33.4176317,-70.656588,La Casa Peruana,-33.41401620495638,-70.65824943168397,South American Restaurant
3169,CAL Y CANTO,-33.4325854,-70.6532736,Cristalerías La Paz,-33.430935429620305,-70.65209173299033,Furniture / Home Store
3170,CAL Y CANTO,-33.4325854,-70.6532736,Sushi Centro,-33.433937,-70.655946,Sushi Restaurant
3171,CAL Y CANTO,-33.4325854,-70.6532736,Emporio Zunino,-33.43419369128694,-70.65162211618193,Deli / Bodega
3172,CAL Y CANTO,-33.4325854,-70.6532736,Mercado de Abastos Tirso de Molina,-33.43193439374318,-70.65052379669272,Farmers Market
3173,CAL Y CANTO,-33.4325854,-70.6532736,Diner Sabores De Mexico,-33.431703,-70.650391,Mexican Restaurant
3174,CAL Y CANTO,-33.4325854,-70.6532736,Galeria Rosas,-33.43465162526035,-70.65113609604185,Accessories Store
3175,CAL Y CANTO,-33.4325854,-70.6532736,32 Feria  Chilena del Libro,-33.43218193580818,-70.65439824710361,Bookstore
3176,CAL Y CANTO,-33.4325854,-70.6532736,Marisqueria Tio Lucho,-33.43414735000777,-70.65106401427651,Seafood Restaurant
3177,CAL Y CANTO,-33.4325854,-70.6532736,El Palacio de Las Lanas,-33.43509289074368,-70.65021012169036,Arts & Crafts Store
3178,CAL Y CANTO,-33.4325854,-70.6532736,Café Cory,-33.435216116745345,-70.65132971246359,Breakfast Spot
3179,CAL Y CANTO,-33.4325854,-70.6532736,D'leite,-33.43538879202688,-70.65298756746218,Burger Joint
3180,CAL Y CANTO,-33.4325854,-70.6532736,Jugos Naturales Jonadab,-33.43173637287795,-70.65045361002124,Juice Bar
3181,CAL Y CANTO,-33.4325854,-70.6532736,Piscina Universidad de Chile,-33.43128044189681,-70.65241745998668,Gym Pool
3182,CAL Y CANTO,-33.4325854,-70.6532736,Sandwich Soncco,-33.4331098746274,-70.65576330095472,South American Restaurant
3183,CAL Y CANTO,-33.4325854,-70.6532736,Quesos Arturito,-33.43337040934714,-70.65119603998055,Cheese Shop
3184,CAL Y CANTO,-33.4325854,-70.6532736,Fruna La VEGA,-33.430804758089344,-70.6493395756719,Candy Store
3185,CAL Y CANTO,-33.4325854,-70.6532736,Starbucks,-33.43325308978716,-70.65820044793196,Coffee Shop
3186,CAL Y CANTO,-33.4325854,-70.6532736,La Punta Rica,-33.43175804099022,-70.65061267123329,Latin American Restaurant
3187,CAL Y CANTO,-33.4325854,-70.6532736,El Rey de la Paila Marina,-33.4341376065796,-70.65123667545657,Seafood Restaurant
3188,CAL Y CANTO,-33.4325854,-70.6532736,Cory Pasteleria Austriaca,-33.435427098171125,-70.65167974541176,Ice Cream Shop
3189,CAL Y CANTO,-33.4325854,-70.6532736,Museo De Bomberos De Santiago,-33.43634,-70.65112,History Museum
3190,CAL Y CANTO,-33.4325854,-70.6532736,Wonder bar,-33.43290716749963,-70.65416783336711,Bar
3191,CAL Y CANTO,-33.4325854,-70.6532736,La Vega Chica,-33.430970605006316,-70.64988947591723,Farmers Market
3192,CAL Y CANTO,-33.4325854,-70.6532736,Marisqueria Tio Willy,-33.434062405564504,-70.65081653841762,Seafood Restaurant
3193,CAL Y CANTO,-33.4325854,-70.6532736,Monsi's Café,-33.43654419993135,-70.65440594906119,Coffee Shop
3194,CAL Y CANTO,-33.4325854,-70.6532736,Deleite,-33.43543102797174,-70.65300651547044,Peruvian Restaurant
3195,CAL Y CANTO,-33.4325854,-70.6532736,Foodlays,-33.43163779264692,-70.64917101917385,Asian Restaurant
3196,CAL Y CANTO,-33.4325854,-70.6532736,"Cafetería ""Donde el Nano""",-33.42943353710334,-70.64988621076962,Breakfast Spot
3197,CAL Y CANTO,-33.4325854,-70.6532736,Salón Cantón,-33.435485,-70.651697,Cantonese Restaurant
3198,CAL Y CANTO,-33.4325854,-70.6532736,Marisquería Clarita,-33.434113226990725,-70.65083065504612,Seafood Restaurant
3199,CAL Y CANTO,-33.4325854,-70.6532736,Nice,-33.43655175673346,-70.65435177711748,Juice Bar
3200,CAL Y CANTO,-33.4325854,-70.6532736,Copihue,-33.428458482292065,-70.65481857437152,Juice Bar
3201,CAL Y CANTO,-33.4325854,-70.6532736,Casa Costa,-33.43481169492,-70.65019498823504,Cupcake Shop
3202,CAL Y CANTO,-33.4325854,-70.6532736,Frutos Paz,-33.430522,-70.649816,Farmers Market
3203,CAL Y CANTO,-33.4325854,-70.6532736,BOW!,-33.43596771189284,-70.65283569137253,Boutique
3204,CAL Y CANTO,-33.4325854,-70.6532736,El Encuentro,-33.43395340712781,-70.64878819124753,South American Restaurant
3205,CAL Y CANTO,-33.4325854,-70.6532736,Donde guido,-33.436457744868186,-70.65362984693805,Peruvian Restaurant
3206,CAL Y CANTO,-33.4325854,-70.6532736,Los Reyes Del Pan,-33.43199792290337,-70.64814799393763,Bakery
3207,CAL Y CANTO,-33.4325854,-70.6532736,Donde Guido,-33.43571002466007,-70.6557351103208,Sandwich Place
3208,CAL Y CANTO,-33.4325854,-70.6532736,Papa Pollo,-33.43659809394182,-70.65455248371094,Fried Chicken Joint
3209,CAL Y CANTO,-33.4325854,-70.6532736,Shermans,-33.434772,-70.657466,Food Service
3210,CAL Y CANTO,-33.4325854,-70.6532736,Subway,-33.433282619793516,-70.6577027487466,Sandwich Place
3211,PLAZA DE ARMAS,-33.4374803,-70.6526459,Libreria Manantial,-33.438548876096554,-70.65136058506877,College Bookstore
3212,PLAZA DE ARMAS,-33.4374803,-70.6526459,Starbucks,-33.43853061422865,-70.65235855699267,Coffee Shop
3213,PLAZA DE ARMAS,-33.4374803,-70.6526459,Museo De Bomberos De Santiago,-33.43634,-70.65112,History Museum
3214,PLAZA DE ARMAS,-33.4374803,-70.6526459,Duetto,-33.43900977212302,-70.65184832629437,Salad Place
3215,PLAZA DE ARMAS,-33.4374803,-70.6526459,Feria Chilena Del Libro,-33.438993476900826,-70.65414222178333,Bookstore
3216,PLAZA DE ARMAS,-33.4374803,-70.6526459,D'leite,-33.43538879202688,-70.65298756746218,Burger Joint
3217,PLAZA DE ARMAS,-33.4374803,-70.6526459,Plaza de Bolsillo - Santiago Centro,-33.43677822999135,-70.65548099603161,Plaza
3218,PLAZA DE ARMAS,-33.4374803,-70.6526459,Café Cory,-33.435216116745345,-70.65132971246359,Breakfast Spot
3219,PLAZA DE ARMAS,-33.4374803,-70.6526459,El Palacio de Las Lanas,-33.43509289074368,-70.65021012169036,Arts & Crafts Store
3220,PLAZA DE ARMAS,-33.4374803,-70.6526459,Bambudda,-33.438987,-70.655631,Asian Restaurant
3221,PLAZA DE ARMAS,-33.4374803,-70.6526459,La Pulperia Minimarket,-33.439249194803644,-70.65526955851709,Market
3222,PLAZA DE ARMAS,-33.4374803,-70.6526459,Galeria Rosas,-33.43465162526035,-70.65113609604185,Accessories Store
3223,PLAZA DE ARMAS,-33.4374803,-70.6526459,GYROS BISTRÓ,-33.439793,-70.655792,Sandwich Place
3224,PLAZA DE ARMAS,-33.4374803,-70.6526459,Entretenimientos Diana,-33.438075325366896,-70.64899280002435,Arcade
3225,PLAZA DE ARMAS,-33.4374803,-70.6526459,Kohinoor,-33.43828855030596,-70.64877186125891,Indian Restaurant
3226,PLAZA DE ARMAS,-33.4374803,-70.6526459,YMCA,-33.43905988251562,-70.65625730994304,Pool
3227,PLAZA DE ARMAS,-33.4374803,-70.6526459,Starbucks,-33.44013595250628,-70.65561447349658,Coffee Shop
3228,PLAZA DE ARMAS,-33.4374803,-70.6526459,Starbucks,-33.43793764260825,-70.65700747298447,Coffee Shop
3229,PLAZA DE ARMAS,-33.4374803,-70.6526459,H&M,-33.439514,-70.649215,Clothing Store
3230,PLAZA DE ARMAS,-33.4374803,-70.6526459,Emporio Zunino,-33.43419369128694,-70.65162211618193,Deli / Bodega
3231,PLAZA DE ARMAS,-33.4374803,-70.6526459,Salvador Cocina y Café,-33.44129195766978,-70.65166924352039,Café
3232,PLAZA DE ARMAS,-33.4374803,-70.6526459,Deleite,-33.43543102797174,-70.65300651547044,Peruvian Restaurant
3233,PLAZA DE ARMAS,-33.4374803,-70.6526459,Duri Sushi,-33.440823,-70.65049,Sushi Restaurant
3234,PLAZA DE ARMAS,-33.4374803,-70.6526459,Marisqueria Tio Lucho,-33.43414735000777,-70.65106401427651,Seafood Restaurant
3235,PLAZA DE ARMAS,-33.4374803,-70.6526459,Sushi Centro,-33.433937,-70.655946,Sushi Restaurant
3236,PLAZA DE ARMAS,-33.4374803,-70.6526459,Casa Costa,-33.43481169492,-70.65019498823504,Cupcake Shop
3237,PLAZA DE ARMAS,-33.4374803,-70.6526459,El Rey de la Paila Marina,-33.4341376065796,-70.65123667545657,Seafood Restaurant
3238,PLAZA DE ARMAS,-33.4374803,-70.6526459,Galeria Las Flores,-33.43501940925779,-70.65099798375829,Miscellaneous Shop
3239,PLAZA DE ARMAS,-33.4374803,-70.6526459,Donde Guido,-33.43571002466007,-70.6557351103208,Sandwich Place
3240,PLAZA DE ARMAS,-33.4374803,-70.6526459,El Encuentro Peruano,-33.43432480159839,-70.6526916218272,Peruvian Restaurant
3241,PLAZA DE ARMAS,-33.4374803,-70.6526459,Marisqueria Tio Willy,-33.434062405564504,-70.65081653841762,Seafood Restaurant
3242,PLAZA DE ARMAS,-33.4374803,-70.6526459,Quesos Arturito,-33.43337040934714,-70.65119603998055,Cheese Shop
3243,PLAZA DE ARMAS,-33.4374803,-70.6526459,Marisquería Clarita,-33.434113226990725,-70.65083065504612,Seafood Restaurant
3244,PLAZA DE ARMAS,-33.4374803,-70.6526459,Kaoru Sushi,-33.438059834714835,-70.65773376937967,Sushi Restaurant
3245,PLAZA DE ARMAS,-33.4374803,-70.6526459,Pasaje De Los Botones,-33.434613624079645,-70.65115035119659,Convenience Store
3246,PLAZA DE ARMAS,-33.4374803,-70.6526459,Milano's Pizza,-33.43703626284214,-70.65738521626726,Pizza Place
3247,PLAZA DE ARMAS,-33.4374803,-70.6526459,El Pepe (Ex Los Juanitos),-33.433841911247875,-70.65141959494662,Seafood Restaurant
